student_id,last_name,first_name,city,state,country,program,graduation term,graduation year,phone_no_cell,phone_no_land,skill_1,skill_2,work_city,work_country,job_type,industry
bl1780,Linnemann,Bobine,Valdosta,Georgia,United States,Construction Administration,Summer,2020,131-244-2465,,Problem Solving,,Harrison - NY,United States (USA),Fellowship,Research & Consulting
mf4974,Farland,Monika,Houston,Texas,United States,Narrative Medicine,Spring,2020,285-614-1107,556-799-8049,Scheduling,,Dubai - United Arab Emirates,United Arab Emirates,Graduate School,Scientific Research
ab7734,Bengoechea,Arnie,Columbus,Georgia,United States,Information Knowledge Strategy,Spring,2016,112-968-6168,,Lead Prospecting ,,Tulsa - OK,United States (USA),Fellowship,Lifestyle & Consumer
rk1735,Kirkbride,Richy,Pittsburgh,Pennsylvania,United States,Nonprofit Management,Fall,2017,760-356-4494,151-729-5991,Microsoft Offices,,Bangkok - Thailand,Thailand,Job,Business & Legal Services
tc2087,Crisp,Titos,Pasadena,California,United States,Insurance Management,Fall,2016,223-363-8809,648-575-1920,Communication,,Hartford - CT,United States (USA),Service Organization,Geospatial/Mapping
rb5703,Blackleech,Rodrick,Portland,Oregon,United States,Negotiation and Conflict Resolution,Spring,2019,821-767-1452,789-312-4779,Lead Qualification,,Tokyo - Japan,Japan,Service Organization,Housing/Real Estate
vr6922,Rochell,Vinson,Inglewood,California,United States,Bioethics,Summer,2020,836-515-6146,,Microsoft Offices,,Vienna - Austria,Austria,Research,Media
tt3916,Thorp,Thadeus,Vancouver,Washington,United States,Sports Management,Summer,2021,280-664-5541,,Referral Marketing,,Minneapolis - MN,United States (USA),Research,Healthcare
gw6389,Weatherup,Grady,Seattle,Washington,United States,Applied Analytics,Fall,2021,148-838-1225,,Leadership,Machine Learning,Providence - RI,United States (USA),Still Seeking Employment,Scientific Research
ab6895,Ballin,Alli,Raleigh,North Carolina,United States,Negotiation and Conflict Resolution,Fall,2021,625-915-8724,,Negotiation,,Mexico City - Mexico,Mexico,Service Organization,Food & Agriculture
sm1218,Michelotti,Spense,Pittsburgh,Pennsylvania,United States,Negotiation and Conflict Resolution,Spring,2019,541-831-4641,,Welcoming Visitors,,Xinyi (guangdong) - China,China Mainland,Still Seeking Employment,Governance
tf5214,Franke,Toddy,Raleigh,North Carolina,United States,Wealth Management,Summer,2017,798-753-1246,246-425-7093,Lead Qualification,,Los Angeles - CA,United States (USA),Fellowship,Geospatial/Mapping
rk1735,Kirkbride,Richy,Pittsburgh,Pennsylvania,United States,Nonprofit Management,Fall,2017,760-356-4494,151-729-5991,Microsoft Offices,,Santa Monica - CA,United States (USA),Still Seeking Employment,Governance
mo6654,O' Culligan,Moll,Shreveport,Louisiana,United States,Insurance Management,Fall,2018,913-735-7177,100-126-5487,Collaboration,,Richardson - TX,United States (USA),Graduate School,Education
dd5033,Dundin,Darrin,Provo,Utah,United States,Actuarial Science,Spring,2018,696-772-1770,,Office Equipment,,Dania - FL,United States (USA),Still Seeking Education,Research & Consulting
pm6312,McAuslan,Pascal,Milwaukee,Wisconsin,United States,Technology Management,Spring,2017,234-144-1111,,Lead Qualification,,Ulaanbaatar - Mongolia,Mongolia,Service Organization,Housing/Real Estate
cc4393,Curbishley,Clerc,Lees Summit,Missouri,United States,Construction Administration,Spring,2017,261-482-1334,364-669-6402,Customer Service,,Tokyo - Japan,Japan,Internship,Healthcare
lk3272,Kolin,Lorianna,Fort Wayne,Indiana,United States,Bioethics,Fall,2022,444-633-0622,641-731-4957,Self Motivation,,Harrison - NY,United States (USA),Job,Housing/Real Estate
ag5106,Gobell,Aurlie,Washington,District of Columbia,United States,Strategic Communication,Summer,2018,860-899-9204,641-615-5142,Collaboration,,Harrison - NY,United States (USA),Still Seeking Internship,Lifestyle & Consumer
ec6124,Churn,Eberhard,Mountain View,California,United States,Insurance Management,Summer,2018,740-557-1094,,Shipping,,Whippany - NJ,United States (USA),Graduate School,Transportation
lf4312,Fishleigh,Lindie,New York City,New York,United States,Information Knowledge Strategy,Spring,2016,919-128-8479,248-608-7626,Salesforce,,Pasadena - CA,United States (USA),Postponing job search,Research & Consulting
cj7971,Jimenez,Catie,Richmond,Virginia,United States,Bioethics,Fall,2020,746-170-8566,967-236-2742,Office Equipment,,New Haven - CT,United States (USA),Service Organization,Education
rj6033,Jeaves,Rhea,Atlanta,Georgia,United States,Nonprofit Management,Fall,2022,254-539-1575,123-680-9062,Creativity,,Dania - FL,United States (USA),Job,Transportation
gt6760,Tinklin,Garner,Cleveland,Ohio,United States,Technology Management,Fall,2021,561-724-4011,363-627-8937,Adaptability,,Chantilly - VA,United States (USA),Not seeking an internship,Healthcare
ec3940,Cradey,Edi,Lancaster,California,United States,Applied Analytics,Spring,2019,705-298-4245,923-532-1449,Microsoft Offices,Machine Learning,Fort Leavenworth - KS,United States (USA),Own Venture,Lifestyle & Consumer
mb4925,Brokenshire,Milissent,Beaumont,Texas,United States,Enterprise Risk Management,Spring,2019,367-806-1150,578-853-3662,Critical Thinking,,Basking Ridge - NJ,United States (USA),Other Intentions,Housing/Real Estate
rb2128,Bruhnicke,Rivkah,Boston,Massachusetts,United States,Insurance Management,Spring,2017,260-481-7867,,Public Speaking,,Gurugram - India,India,Fellowship,Education
ed9006,Daoust,Ebeneser,Odessa,Texas,United States,Human Capital Management,Fall,2022,757-974-1601,,Referral Marketing,,Mount Kisco - NY,United States (USA),Summer classes,Research & Consulting
ds9555,Stobo,Deanna,Salt Lake City,Utah,United States,Actuarial Science,Summer,2017,371-364-8465,,Management,,Menlo Park - CA,United States (USA),Still Seeking Employment,Aerospace and Defense
kb9300,Brown,Kitti,Hollywood,Florida,United States,Actuarial Science,Summer,2019,192-889-8721,,Organization,,Jinan - China,China Mainland,Still Seeking Internship,Insurance
wp5664,Proschke,Winthrop,New York City,New York,United States,Enterprise Risk Management,Summer,2019,169-775-1312,,Teamwork ,,Cologne - Germany,Germany,Research,Environment & Weather
jh4892,Heitz,James,Colorado Springs,Colorado,United States,Enterprise Risk Management,Spring,2021,179-393-0269,,Presentation,,Bear - DE,United States (USA),Not seeking an internship,Housing/Real Estate
gd9560,Dyett,Gloria,Chicago,Illinois,United States,Applied Analytics,Fall,2017,946-765-8832,725-238-9314,Collaboration,Data Structures,Santa Monica - CA,United States (USA),Job,Transportation
mg2430,Gomersall,Maud,Billings,Montana,United States,Information Knowledge Strategy,Summer,2022,203-757-7317,,Collaboration,,Bethesda - MD,United States (USA),Still Seeking Internship,Media
le6070,Ennals,Loreen,Vienna,Virginia,United States,Actuarial Science,Fall,2016,196-423-9608,246-569-8288,Referral Marketing,,Dubai - United Arab Emirates,United Arab Emirates,Still Seeking Education,Geospatial/Mapping
ch9908,Hunstone,Cozmo,Boston,Massachusetts,United States,Enterprise Risk Management,Fall,2017,689-428-8300,,Shipping,,Princeton - NJ,United States (USA),Internship,Media
cj7971,Jimenez,Catie,Richmond,Virginia,United States,Bioethics,Fall,2020,746-170-8566,967-236-2742,Office Equipment,,Santa Clara - CA,United States (USA),Postponing job search,Geospatial/Mapping
mo4451,O'Fearguise,Mollie,Richmond,Virginia,United States,Insurance Management,Spring,2019,724-434-0990,,Referral Marketing,,Tokyo - Japan,Japan,Fellowship,Governance
mm2753,Mccaull,Marlene,Lancaster,Pennsylvania,United States,Narrative Medicine,Summer,2019,733-744-9597,,Negotiation,,Austin - TX,United States (USA),Job,Environment & Weather
gh2002,Heustace,Gabriell,Alexandria,Louisiana,United States,Nonprofit Management,Spring,2022,321-685-3015,309-237-2787,Conflict Resolution,,Arlington - VA,United States (USA),Research,Energy
cb7345,Bate,Chico,Huntsville,Alabama,United States,Strategic Communication,Summer,2022,897-578-5046,,Organization,,Sao Paulo - Brazil,Brazil,Service Organization,Insurance
cr9043,Romi,Cecilia,Charlotte,North Carolina,United States,Strategic Communication,Summer,2020,705-351-7168,665-541-7957,Negotiation,,Saint Petersburg - FL,United States (USA),Job,Environment & Weather
sb1247,Barnaclough,Shurlock,Orange,California,United States,Sustainability Management,Spring,2022,423-688-4190,638-126-0835,Contract Negotiation,,Tokyo - Japan,Japan,Research,Scientific Research
dc4254,Caldecott,Dru,Waterbury,Connecticut,United States,Strategic Communication,Spring,2018,476-157-1679,,Creativity,,Phoenix - AZ,United States (USA),Service Organization,Geospatial/Mapping
dg5235,Goodbairn,Dulcia,Little Rock,Arkansas,United States,Enterprise Risk Management,Fall,2020,732-681-1489,560-448-8409,Cashier Skills,,Phoenix - AZ,United States (USA),Graduate School,Healthcare
dw8568,Worshall,Dev,Fort Worth,Texas,United States,Nonprofit Management,Summer,2018,775-362-7655,431-101-5322,Office Equipment,,,,Service Organization,Education
cw9406,Walford,Conny,Corpus Christi,Texas,United States,Nonprofit Management,Summer,2018,241-584-0371,831-711-7732,Welcoming Visitors,,Ewing - NJ,United States (USA),Still Seeking Internship,Research & Consulting
qf2235,Firminger,Quentin,Lynchburg,Virginia,United States,Bioethics,Fall,2017,680-142-9079,,QuickBooks,,Menlo Park - CA,United States (USA),Graduate School,Business & Legal Services
vp8113,Polglaze,Viviyan,San Antonio,Texas,United States,Construction Administration,Fall,2021,455-217-1101,695-430-1031,Salesforce,,Asuncion - Paraguay,Paraguay,Military Service,Finance & Investment
mc1399,Cready,Mark,Asheville,North Carolina,United States,Strategic Communication,Fall,2016,218-730-4712,902-747-4621,Negotiation,,Woodlawn - MD,United States (USA),Postponing job search,Food & Agriculture
hr1670,Ruckhard,Hunt,Honolulu,Hawaii,United States,Nonprofit Management,Spring,2017,742-230-1508,476-514-1848,Teamwork ,,Pearl River - NY,United States (USA),Service Organization,Insurance
cd4161,Diego,Coralie,Madison,Wisconsin,United States,Information Knowledge Strategy,Summer,2022,800-581-8038,,Data Entry,,San Mateo - CA,United States (USA),Internship,Governance
gr2940,Ridgedell,Gene,Waco,Texas,United States,Insurance Management,Fall,2020,406-195-2334,,Shipping,,Newport - NJ,United States (USA),Postponing job search,Education
mt4757,Todari,Michaella,Grand Junction,Colorado,United States,Enterprise Risk Management,Fall,2020,775-149-8064,264-785-3278,Self Motivation,,Amsterdam - Netherlands,Netherlands,Research,Housing/Real Estate
gh2002,Heustace,Gabriell,Alexandria,Louisiana,United States,Nonprofit Management,Spring,2022,321-685-3015,309-237-2787,Conflict Resolution,,Shenzhen - China,China Mainland,Research,Geospatial/Mapping
ta9460,Aldersley,Tracie,San Jose,California,United States,Wealth Management,Summer,2016,984-671-4692,,Shipping,,Chicago - IL,United States (USA),Postponing job search,Media
mc3566,Cicullo,Misha,Salt Lake City,Utah,United States,Insurance Management,Spring,2021,734-168-9679,,Communication,,Peekskill - NY,United States (USA),Service Organization,Food & Agriculture
so4897,Oldham,Sherilyn,Phoenix,Arizona,United States,Actuarial Science,Summer,2022,146-958-3480,,Calendar Management,,Lucknow - India,India,Graduate School,Aerospace and Defense
cb9629,Bruckstein,Carling,Philadelphia,Pennsylvania,United States,Insurance Management,Spring,2019,582-887-2424,428-314-1762,Management,,Xinyi (guangdong) - China,China Mainland,Graduate School,Lifestyle & Consumer
kk4380,Killik,Keary,Olympia,Washington,United States,Bioethics,Spring,2019,857-303-9526,,Shipping,,"Hangzhou, Zhejiang province - China",China Mainland,Other Intentions,Lifestyle & Consumer
bt7623,Turbayne,Bel,Los Angeles,California,United States,Sustainability Management,Summer,2019,643-314-5921,,Presentation,,Lake Worth - FL,United States (USA),Own Venture,Insurance
nh1923,Harbidge,Nilson,Newark,Delaware,United States,Wealth Management,Spring,2021,722-727-9973,436-517-6459,Scheduling,,Irving - TX,United States (USA),Research,Lifestyle & Consumer
cr2972,Rodrigo,Clemmy,Vancouver,Washington,United States,Information Knowledge Strategy,Summer,2019,662-222-9981,927-718-3050,Shipping,,Cranford - NJ,United States (USA),Job,Finance & Investment
ph6551,Hefforde,Perkin,Knoxville,Tennessee,United States,Sustainability Science,Summer,2020,248-991-2738,887-875-1183,Collaboration,,Emeryville - CA,United States (USA),Other Intentions,Scientific Research
ks5694,Sweeten,Kassandra,Detroit,Michigan,United States,Bioethics,Spring,2021,168-767-7573,892-975-5614,Communication,,Alexandria - VA,United States (USA),Not seeking an internship,Scientific Research
ko4589,Offen,Kingsly,San Francisco,California,United States,Information Knowledge Strategy,Fall,2022,543-914-1630,201-530-6708,Customer Needs Analysis,,Irvine - CA,United States (USA),Service Organization,Housing/Real Estate
al9719,Lipgens,Addy,Austin,Texas,United States,Enterprise Risk Management,Summer,2016,187-375-0359,,Welcoming Visitors,,shanghai  - China,China Mainland,Internship,Energy
aw6309,Wallwork,Aylmar,Rochester,Minnesota,United States,Wealth Management,Summer,2017,600-982-7414,190-526-2975,Lead Prospecting ,,Arlington - VA,United States (USA),Internship,Lifestyle & Consumer
rp9496,Peyton,Robbert,Saint Louis,Missouri,United States,Negotiation and Conflict Resolution,Summer,2018,884-661-3540,205-488-5035,Contract Negotiation,,Fort Leavenworth - KS,United States (USA),Service Organization,Finance & Investment
sl4152,Lissandre,Sayer,Miami Beach,Florida,United States,Technology Management,Fall,2016,127-431-1317,327-422-8073,Creativity,,Vienna - Austria,Austria,Still Seeking Education,Aerospace and Defense
fg7839,Grieveson,Franklin,Tampa,Florida,United States,Nonprofit Management,Fall,2022,230-332-3773,913-810-0996,Billing,,Scottsdale - AZ,United States (USA),Graduate School,Data/Technology
ts7624,Stebbing,Toddie,Denton,Texas,United States,Information Knowledge Strategy,Spring,2022,583-446-5094,488-103-4443,Scheduling,,Denver - CO,United States (USA),Still Seeking Internship,Education
lg9950,Grisedale,Letty,Garland,Texas,United States,Negotiation and Conflict Resolution,Spring,2016,406-745-3665,419-912-4718,Referral Marketing,,Fort Leavenworth - KS,United States (USA),Service Organization,Media
es5924,Squires,Ennis,Topeka,Kansas,United States,Information Knowledge Strategy,Spring,2021,634-751-9216,,Customer Needs Analysis,,Seoul - South Korea,South Korea,Still Seeking Internship,Transportation
fd6835,Dalliston,Franklin,Stamford,Connecticut,United States,Information Knowledge Strategy,Summer,2021,888-293-4578,,Creativity,,Old Westbury - NY,United States (USA),Not seeking an internship,Aerospace and Defense
rc5889,Cappell,Rubetta,Fort Worth,Texas,United States,Sports Management,Summer,2021,834-622-0064,,Conflict Resolution,,Scottsdale - AZ,United States (USA),Military Service,Data/Technology
dc5451,Cater,Dulcine,Milwaukee,Wisconsin,United States,Actuarial Science,Spring,2017,736-349-5799,698-384-3308,Communication,,Lake Worth - FL,United States (USA),Other Intentions,Media
lp8018,Peert,Lee,Glendale,California,United States,Technology Management,Fall,2021,413-660-8822,198-366-2958,Negotiation,,Singapore - Singapore,Singapore,Service Organization,Energy
om9270,Meadowcroft,Odetta,Norwalk,Connecticut,United States,Sports Management,Summer,2016,386-370-4578,,Public Speaking,,San Jose - CA,United States (USA),Own Venture,Food & Agriculture
jc8518,Conyard,Jackelyn,Lexington,Kentucky,United States,Applied Analytics,Summer,2021,228-378-4647,447-881-3848,Leadership,Front-End & Back-End Development,Ewing - NJ,United States (USA),Military Service,Data/Technology
he2771,Eyre,Hanni,Buffalo,New York,United States,Sports Management,Spring,2016,975-665-5379,552-675-6613,Decision Making,,Beijing - China,China Mainland,Service Organization,Lifestyle & Consumer
